                                   sym.PipeReadData     396 0x478d90 | UNMATCH  (0.978320) | 0x478d90      396 sym.PipeReadData
                                      sym.PipeWrite      87 0x478f20 | UNMATCH  (0.931034) | 0x478f20       87 sym.PipeWrite
                                  sym.PipeWriteData     318 0x478f80 | UNMATCH  (0.973770) | 0x478f80      318 sym.PipeWriteData
                              sym.PipeReadWriteData     393 0x4790c0 | UNMATCH  (0.963255) | 0x4790c0      393 sym.PipeReadWriteData
                   sym.cf_popen_full_duplex_streams     119 0x479250 | UNMATCH  (0.948718) | 0x479250      119 sym.cf_popen_full_duplex_streams
                      sym.PolicyElementSourceOffset     192 0x4792d0 |   MATCH  (1.000000) | 0x4792d0      192 sym.PolicyElementSourceOffset
                        sym.PolicyElementSourceFile      89 0x479390 |   MATCH  (1.000000) | 0x479390       89 sym.PolicyElementSourceFile
                                    sym.BodyDestroy      86 0x4793f0 | UNMATCH  (0.883721) | 0x4793f0       86 sym.BodyDestroy
                                  sym.BundleDestroy     104 0x479450 | UNMATCH  (0.903846) | 0x479450      104 sym.BundleDestroy
                           sym.BundleSectionDestroy      54 0x4794c0 | UNMATCH  (0.920000) | 0x4794c0       54 sym.BundleSectionDestroy
                                 sym.ConstraintHash      64 0x479500 |   MATCH  (1.000000) | 0x479500       64 sym.ConstraintHash
                            sym.ConstraintCheckType     675 0x479540 | UNMATCH  (0.984227) | 0x479540      675 sym.ConstraintCheckType
                                 sym.PromiseDestroy     103 0x4797f0 | UNMATCH  (0.922330) | 0x4797f0      103 sym.PromiseDestroy
                              sym.ConstraintDestroy      86 0x479860 | UNMATCH  (0.923077) | 0x479860       86 sym.ConstraintDestroy
                            sym.CreateContextAsJson      74 0x4798c0 |   MATCH  (1.000000) | 0x4798c0       74 sym.CreateContextAsJson
                           sym.AttributeValueToJson     632 0x479910 | UNMATCH  (0.996764) | 0x479910      632 sym.AttributeValueToJson
                              sym.ArgumentsToString     108 0x479b90 |   MATCH  (1.000000) | 0x479b90      108 sym.ArgumentsToString
                              sym.AttributeToString      94 0x479c00 |   MATCH  (1.000000) | 0x479c00       94 sym.AttributeToString
                                   sym.RvalFromJson     560 0x479c60 |   MATCH  (1.000000) | 0x479c60      560 sym.RvalFromJson
                          sym.RvalFullSymbol.isra.4      72 0x479e90 |   MATCH  (1.000000) | 0x479e90       72 sym.RvalFullSymbol.isra.4
                          sym.RvalTypeCheckDataType     128 0x479ee0 |   MATCH  (1.000000) | 0x479ee0      128 sym.RvalTypeCheckDataType
                        sym.DefaultBundleConstraint      80 0x479f60 |   MATCH  (1.000000) | 0x479f60       80 sym.DefaultBundleConstraint
                               sym.NamespaceDefault       8 0x479fb0 |   MATCH  (1.000000) | 0x479fb0        8 sym.NamespaceDefault
                        sym.GetMasterfilesStageLock     134 0x479fc0 |   MATCH  (1.000000) | 0x479fc0      134 sym.GetMasterfilesStageLock
                                      sym.PolicyNew     110 0x47a050 |   MATCH  (1.000000) | 0x47a050      110 sym.PolicyNew
                                  sym.PolicyCompare       7 0x47a0c0 |   MATCH  (1.000000) | 0x47a0c0        7 sym.PolicyCompare
                                  sym.PolicyDestroy      86 0x47a0d0 | UNMATCH  (0.950617) | 0x47a0d0       86 sym.PolicyDestroy
                                     sym.PolicyHash     479 0x47a130 |   MATCH  (1.000000) | 0x47a130      479 sym.PolicyHash
                              sym.PolicySourceFiles     165 0x47a310 |   MATCH  (1.000000) | 0x47a310      165 sym.PolicySourceFiles
                        sym.PolicyGetPolicyFileHash       9 0x47a3c0 |   MATCH  (1.000000) | 0x47a3c0        9 sym.PolicyGetPolicyFileHash
                                  sym.PolicyGetBody     169 0x47a3d0 | UNMATCH  (0.952663) | 0x47a3d0      169 sym.PolicyGetBody
                                sym.PolicyGetBundle     212 0x47a480 | UNMATCH  (0.951923) | 0x47a480      212 sym.PolicyGetBundle
                               sym.PolicyIsRunnable      36 0x47a560 |   MATCH  (1.000000) | 0x47a560       36 sym.PolicyIsRunnable
                                    sym.PolicyMerge     450 0x47a590 | UNMATCH  (0.981859) | 0x47a590      450 sym.PolicyMerge
                         sym.ConstraintGetNamespace      93 0x47a760 |   MATCH  (1.000000) | 0x47a760       93 sym.ConstraintGetNamespace
                              sym.PolicyFromPromise      10 0x47a7c0 |   MATCH  (1.000000) | 0x47a7c0       10 sym.PolicyFromPromise
                            sym.BundleQualifiedName      52 0x47a7d0 |   MATCH  (1.000000) | 0x47a7d0       52 sym.BundleQualifiedName
                sym.QualifiedNameNamespaceComponent      83 0x47a810 | UNMATCH  (0.951807) | 0x47a810       83 sym.QualifiedNameNamespaceComponent
                    sym.QualifiedNameScopeComponent      50 0x47a870 | UNMATCH  (0.960000) | 0x47a870       50 sym.QualifiedNameScopeComponent
                                 sym.PolicyErrorNew      74 0x47a8b0 |   MATCH  (1.000000) | 0x47a8b0       74 sym.PolicyErrorNew
                             sym.PolicyErrorDestroy      30 0x47a900 |   MATCH  (0.866667) | 0x47a900       30 sym.PolicyErrorDestroy
                               sym.PolicyErrorWrite      93 0x47a920 |   MATCH  (1.000000) | 0x47a920       93 sym.PolicyErrorWrite
                             sym.PolicyAppendBundle     201 0x47a980 |   MATCH  (1.000000) | 0x47a980      201 sym.PolicyAppendBundle
                       sym.PolicyAppendPromiseBlock     154 0x47aa50 |   MATCH  (1.000000) | 0x47aa50      154 sym.PolicyAppendPromiseBlock
                            sym.BundleAppendSection     320 0x47aaf0 | UNMATCH  (0.986885) | 0x47aaf0      320 sym.BundleAppendSection
                        sym.PromiseAppendConstraint     833 0x47ac30 | UNMATCH  (0.992736) | 0x47ac30      833 sym.PromiseAppendConstraint
                     sym.BundleSectionAppendPromise     257 0x47af80 |   MATCH  (1.000000) | 0x47af80      257 sym.BundleSectionAppendPromise
                           sym.BodyAppendConstraint     224 0x47b090 | UNMATCH  (0.981567) | 0x47b090      224 sym.BodyAppendConstraint
                               sym.PolicyAppendBody     346 0x47b170 |   MATCH  (1.000000) | 0x47b170      346 sym.PolicyAppendBody
                               sym.BundleGetSection     110 0x47b2d0 | UNMATCH  (0.980000) | 0x47b2d0      110 sym.BundleGetSection
                                   sym.BundleToJson    1198 0x47b340 | UNMATCH  (0.998325) | 0x47b340     1198 sym.BundleToJson
                                     sym.BodyToJson     535 0x47b7f0 | UNMATCH  (0.996234) | 0x47b7f0      535 sym.BodyToJson
                                   sym.PolicyToJson     203 0x47ba10 |   MATCH  (1.000000) | 0x47ba10      203 sym.PolicyToJson
                                   sym.BodyToString     317 0x47bae0 | UNMATCH  (0.993151) | 0x47bae0      317 sym.BodyToString
                                 sym.BundleToString     582 0x47bc20 | UNMATCH  (0.996546) | 0x47bc20      582 sym.BundleToString
                                 sym.PolicyToString     138 0x47be70 |   MATCH  (1.000000) | 0x47be70      138 sym.PolicyToString
                                 sym.PolicyFromJson    1596 0x47bf00 |   MATCH  (1.000000) | 0x47bf00     1596 sym.PolicyFromJson
                              sym.BodyGetConstraint     128 0x47c540 | UNMATCH  (0.983051) | 0x47c540      128 sym.BodyGetConstraint
                              sym.BodyHasConstraint      72 0x47c5c0 |   MATCH  (1.000000) | 0x47c5c0       72 sym.BodyHasConstraint
                              sym.ConstraintContext      77 0x47c610 |   MATCH  (1.000000) | 0x47c610       77 sym.ConstraintContext
                            sym.EffectiveConstraint      92 0x47c660 |   MATCH  (1.000000) | 0x47c660       92 sym.EffectiveConstraint
       sym.PromiseGetConstraintAsBooleanWithDefault     480 0x47c6c0 | UNMATCH  (0.995652) | 0x47c6c0      480 sym.PromiseGetConstraintAsBooleanWithDefault
                  sym.PromiseGetConstraintAsBoolean      25 0x47c8a0 |   MATCH  (1.000000) | 0x47c8a0       25 sym.PromiseGetConstraintAsBoolean
                        sym.ConstraintsGetAsBoolean     336 0x47c8c0 | UNMATCH  (0.993711) | 0x47c8c0      336 sym.ConstraintsGetAsBoolean
            sym.PromiseBundleOrBodyConstraintExists     208 0x47ca10 | UNMATCH  (0.990244) | 0x47ca10      208 sym.PromiseBundleOrBodyConstraintExists
                            sym.PromiseGetNamespace      11 0x47cae0 |   MATCH  (1.000000) | 0x47cae0       11 sym.PromiseGetNamespace
                               sym.PromiseGetBundle       7 0x47caf0 |   MATCH  (1.000000) | 0x47caf0        7 sym.PromiseGetBundle
                               sym.PromiseGetPolicy      10 0x47cb00 |   MATCH  (1.000000) | 0x47cb00       10 sym.PromiseGetPolicy
                                    sym.PromisePath     151 0x47cb10 |   MATCH  (1.000000) | 0x47cb10      151 sym.PromisePath
                      sym.PromiseGetConstraintAsUid       6 0x47cbb0 |   MATCH  (1.000000) | 0x47cbb0        6 sym.PromiseGetConstraintAsUid
                      sym.PromiseGetConstraintAsGid       6 0x47cbc0 |   MATCH  (1.000000) | 0x47cbc0        6 sym.PromiseGetConstraintAsGid
                   sym.PromiseGetConstraintWithType     113 0x47cbd0 | UNMATCH  (0.981818) | 0x47cbd0      113 sym.PromiseGetConstraintWithType
                  sym.PromiseGetImmediateConstraint     110 0x47cc50 | UNMATCH  (0.980000) | 0x47cc50      110 sym.PromiseGetImmediateConstraint
                               sym.PromiseGetHandle      41 0x47ccc0 |   MATCH  (1.000000) | 0x47ccc0       41 sym.PromiseGetHandle
                    sym.PolicyCheckDuplicateHandles     403 0x47ccf0 | UNMATCH  (0.995037) | 0x47ccf0      403 sym.PolicyCheckDuplicateHandles
                            sym.PolicyCheckRunnable    1259 0x47ce90 | UNMATCH  (0.990315) | 0x47ce90     1259 sym.PolicyCheckRunnable
                             sym.PolicyCheckPartial    3515 0x47d380 | UNMATCH  (0.991886) | 0x47d380     3515 sym.PolicyCheckPartial
                     sym.PromiseGetConstraintAsList     144 0x47e140 |   MATCH  (1.000000) | 0x47e140      144 sym.PromiseGetConstraintAsList
                    sym.PromiseGetConstraintAsOctal     208 0x47e1d0 | UNMATCH  (0.990244) | 0x47e1d0      208 sym.PromiseGetConstraintAsOctal
                     sym.PromiseGetConstraintAsReal     128 0x47e2a0 |   MATCH  (1.000000) | 0x47e2a0      128 sym.PromiseGetConstraintAsReal
                      sym.PromiseGetConstraintAsInt     128 0x47e320 |   MATCH  (1.000000) | 0x47e320      128 sym.PromiseGetConstraintAsInt
                           sym.PromiseGetConstraint       5 0x47e3a0 |   MATCH  (1.000000) | 0x47e3a0        5 sym.PromiseGetConstraint
                   sym.PromiseGetImmediateRvalValue      47 0x47e3b0 |   MATCH  (1.000000) | 0x47e3b0       47 sym.PromiseGetImmediateRvalValue
                     sym.PromiseGetConstraintAsRval      38 0x47e3e0 |   MATCH  (1.000000) | 0x47e3e0       38 sym.PromiseGetConstraintAsRval
                   sym.PromiseRecheckAllConstraints     514 0x47e410 | UNMATCH  (0.988327) | 0x47e410      514 sym.PromiseRecheckAllConstraints
                                sym.BundleTypeCheck     178 0x47e620 | UNMATCH  (0.982955) | 0x47e620      178 sym.BundleTypeCheck
                     sym.PolicyHasCustomPromiseType      91 0x47e6e0 |   MATCH  (1.000000) | 0x47e6e0       91 sym.PolicyHasCustomPromiseType
                                sym.PolicyServerSet     330 0x47e740 |   MATCH  (0.971875) | 0x47e740      330 sym.PolicyServerSet
                                sym.PolicyServerGet       8 0x47e890 |   MATCH  (1.000000) | 0x47e890        8 sym.PolicyServerGet
                              sym.PolicyServerGetIP      71 0x47e8a0 |   MATCH  (1.000000) | 0x47e8a0       71 sym.PolicyServerGetIP
                            sym.PolicyServerGetHost       8 0x47e8f0 |   MATCH  (1.000000) | 0x47e8f0        8 sym.PolicyServerGetHost
                            sym.PolicyServerGetPort      24 0x47e900 |   MATCH  (1.000000) | 0x47e900       24 sym.PolicyServerGetPort
                           sym.PolicyServerReadFile     270 0x47e920 | UNMATCH  (0.953668) | 0x47e920      270 sym.PolicyServerReadFile
                          sym.PolicyServerParseFile     122 0x47ea30 | UNMATCH  (0.982906) | 0x47ea30      122 sym.PolicyServerParseFile
                         sym.PolicyServerLookUpFile     166 0x47eab0 | UNMATCH  (0.962264) | 0x47eab0      166 sym.PolicyServerLookUpFile
                          sym.PolicyServerWriteFile     158 0x47eb60 | UNMATCH  (0.960000) | 0x47eb60      158 sym.PolicyServerWriteFile
                         sym.PolicyServerRemoveFile     108 0x47ec00 | UNMATCH  (0.942308) | 0x47ec00      108 sym.PolicyServerRemoveFile
                                sym.TimeCounter2Int     260 0x47ec70 | UNMATCH  (0.984436) | 0x47ec70      260 sym.TimeCounter2Int
                             sym.GetProcColumnIndex     135 0x47ed80 | UNMATCH  (0.968504) | 0x47ed80      135 sym.GetProcColumnIndex
                           sym.SelectProcRegexMatch     105 0x47ee10 |   MATCH  (1.000000) | 0x47ee10      105 sym.SelectProcRegexMatch
                    sym.SelectProcRangeMatch.part.3     211 0x47ee80 |   MATCH  (1.000000) | 0x47ee80      211 sym.SelectProcRangeMatch.part.3
               sym.PrintStringIndexLine.constprop.6     248 0x47ef60 | UNMATCH  (0.991935) | 0x47ef60      248 sym.PrintStringIndexLine.constprop.6
                           sym.SplitProcLine.part.2    2256 0x47f060 | UNMATCH  (0.997274) | 0x47f060     2256 sym.SplitProcLine.part.2
                          sym.GetProcessColumnNames     619 0x47f930 | UNMATCH  (0.990000) | 0x47f930      619 sym.GetProcessColumnNames
                                sym.SelectProcesses    3482 0x47fba0 | UNMATCH  (0.996516) | 0x47fba0     3482 sym.SelectProcesses
                           sym.IsProcessNameRunning     510 0x480940 | UNMATCH  (0.992032) | 0x480940      510 sym.IsProcessNameRunning
                          sym.GetProcessTableLegend      24 0x480b40 |   MATCH  (1.000000) | 0x480b40       24 sym.GetProcessTableLegend
                              sym.ClearProcessTable      32 0x480b60 |   MATCH  (1.000000) | 0x480b60       32 sym.ClearProcessTable
                                sym.GetBodyRewriter     256 0x480b80 |   MATCH  (1.000000) | 0x480b80      256 sym.GetBodyRewriter
                     sym.GetExpandedBodyAsContainer     763 0x480c80 | UNMATCH  (0.994688) | 0x480c80      763 sym.GetExpandedBodyAsContainer
                           sym.AppendExpandedBodies     716 0x480f80 | UNMATCH  (0.994350) | 0x480f80      716 sym.AppendExpandedBodies
                    sym.EvaluateConstraintIteration     229 0x481250 |   MATCH  (1.000000) | 0x481250      229 sym.EvaluateConstraintIteration
                        sym.CheckVarClassExpression     255 0x481340 | UNMATCH  (0.983740) | 0x481340      255 sym.CheckVarClassExpression
                   sym.CopyBodyConstraintsToPromise     157 0x481440 |   MATCH  (1.000000) | 0x481440      157 sym.CopyBodyConstraintsToPromise
                      sym.AddDefaultBodiesToPromise     246 0x4814e0 |   MATCH  (0.991770) | 0x4814e0      246 sym.AddDefaultBodiesToPromise
                               sym.DeRefCopyPromise    1889 0x4815e0 | UNMATCH  (0.994600) | 0x4815e0     1889 sym.DeRefCopyPromise
                             sym.ExpandDeRefPromise    1556 0x481d50 | UNMATCH  (0.993395) | 0x481d50     1556 sym.ExpandDeRefPromise
                                     sym.PromiseRef     278 0x482370 | UNMATCH  (0.992424) | 0x482370      278 sym.PromiseRef
                                      sym.PromiseID     223 0x482490 |   MATCH  (1.000000) | 0x482490      223 sym.PromiseID
                    sym.ParseProtocolVersionNetwork      44 0x482570 | UNMATCH  (0.954545) | 0x482570       44 sym.ParseProtocolVersionNetwork
                     sym.ParseProtocolVersionPolicy     280 0x4825a0 |   MATCH  (1.000000) | 0x4825a0      280 sym.ParseProtocolVersionPolicy
                                   sym.CompileRegex     171 0x4826c0 |   MATCH  (1.000000) | 0x4826c0      171 sym.CompileRegex
                                   sym.RegexDestroy       7 0x482770 |   MATCH  (1.000000) | 0x482770        7 sym.RegexDestroy
                sym.StringMatchWithPrecompiledRegex     171 0x482780 |   MATCH  (1.000000) | 0x482780      171 sym.StringMatchWithPrecompiledRegex
                                    sym.StringMatch      71 0x482830 |   MATCH  (1.000000) | 0x482830       71 sym.StringMatch
            sym.StringMatchFullWithPrecompiledRegex      59 0x482880 | UNMATCH  (0.966102) | 0x482880       59 sym.StringMatchFullWithPrecompiledRegex
                                sym.StringMatchFull      55 0x4828c0 |   MATCH  (1.000000) | 0x4828c0       55 sym.StringMatchFull
        sym.StringMatchCapturesWithPrecompiledRegex     697 0x482900 |   MATCH  (1.000000) | 0x482900      697 sym.StringMatchCapturesWithPrecompiledRegex
                            sym.StringMatchCaptures     116 0x482bc0 |   MATCH  (1.000000) | 0x482bc0      116 sym.StringMatchCaptures
                           sym.CompareStringOrRegex      79 0x482c40 | UNMATCH  (0.974359) | 0x482c40       79 sym.CompareStringOrRegex
                              sym.RegexPartialMatch      92 0x482c90 |   MATCH  (1.000000) | 0x482c90       92 sym.RegexPartialMatch
                                    sym.repair_main      31 0x482cf0 |   MATCH  (1.000000) | 0x482cf0       31 sym.repair_main
                            sym.repair_lmdb_default      28 0x482d10 |   MATCH  (1.000000) | 0x482d10       28 sym.repair_lmdb_default
                                  sym.RingBufferNew      98 0x482d30 |   MATCH  (1.000000) | 0x482d30       98 sym.RingBufferNew
                               sym.RingBufferAppend     121 0x482da0 |   MATCH  (1.000000) | 0x482da0      121 sym.RingBufferAppend
                                sym.RingBufferClear      93 0x482e20 |   MATCH  (1.000000) | 0x482e20       93 sym.RingBufferClear
                               sym.RingBufferLength       5 0x482e80 |   MATCH  (1.000000) | 0x482e80        5 sym.RingBufferLength
                               sym.RingBufferIsFull      12 0x482e90 |   MATCH  (1.000000) | 0x482e90       12 sym.RingBufferIsFull
                                 sym.RingBufferHead      51 0x482ea0 |   MATCH  (1.000000) | 0x482ea0       51 sym.RingBufferHead
                          sym.RingBufferIteratorNew      35 0x482ee0 |   MATCH  (1.000000) | 0x482ee0       35 sym.RingBufferIteratorNew
                              sym.RingBufferDestroy      54 0x482f10 | UNMATCH  (0.913043) | 0x482f10       54 sym.RingBufferDestroy
                      sym.RingBufferIteratorDestroy      18 0x482f50 |   MATCH  (0.833333) | 0x482f50       18 sym.RingBufferIteratorDestroy
                         sym.RingBufferIteratorNext      67 0x482f70 |   MATCH  (1.000000) | 0x482f70       67 sym.RingBufferIteratorNext
                                 sym.SubStrnCopyChr     380 0x482fc0 | UNMATCH  (0.984000) | 0x482fc0      380 sym.SubStrnCopyChr
                            sym.FnCallToJson.isra.2     190 0x483140 |   MATCH  (1.000000) | 0x483140      190 sym.FnCallToJson.isra.2
                                    sym.RlistToJson     202 0x483200 |   MATCH  (1.000000) | 0x483200      202 sym.RlistToJson
                       sym.RlistMatchesRegex.part.3     122 0x4832d0 |   MATCH  (1.000000) | 0x4832d0      122 sym.RlistMatchesRegex.part.3
                             sym.DataTypeToRvalType     128 0x483350 |   MATCH  (1.000000) | 0x483350      128 sym.DataTypeToRvalType
                               sym.RlistValueIsType      19 0x4833d0 |   MATCH  (1.000000) | 0x4833d0       19 sym.RlistValueIsType
                               sym.RlistScalarValue      48 0x4833f0 |   MATCH  (1.000000) | 0x4833f0       48 sym.RlistScalarValue
                           sym.RlistScalarValueSafe      20 0x483420 |   MATCH  (1.000000) | 0x483420       20 sym.RlistScalarValueSafe
                               sym.RlistFnCallValue      48 0x483440 |   MATCH  (1.000000) | 0x483440       48 sym.RlistFnCallValue
                                sym.RlistRlistValue      48 0x483470 |   MATCH  (1.000000) | 0x483470       48 sym.RlistRlistValue
                                sym.RvalScalarValue      48 0x4834a0 |   MATCH  (1.000000) | 0x4834a0       48 sym.RvalScalarValue
                                sym.RvalFnCallValue      48 0x4834d0 |   MATCH  (1.000000) | 0x4834d0       48 sym.RvalFnCallValue
                                 sym.RvalRlistValue      48 0x483500 |   MATCH  (1.000000) | 0x483500       48 sym.RvalRlistValue
                             sym.RvalContainerValue      48 0x483530 |   MATCH  (1.000000) | 0x483530       48 sym.RvalContainerValue
                               sym.RvalTypeToString     115 0x483560 |   MATCH  (1.000000) | 0x483560      115 sym.RvalTypeToString
                                     sym.RlistKeyIn      73 0x4835e0 | UNMATCH  (0.970588) | 0x4835e0       73 sym.RlistKeyIn
                         sym.RlistMatchesRegexRlist     144 0x483630 |   MATCH  (1.000000) | 0x483630      144 sym.RlistMatchesRegexRlist
                              sym.RlistMatchesRegex      19 0x4836c0 |   MATCH  (1.000000) | 0x4836c0       19 sym.RlistMatchesRegex
                                sym.RlistIsNullList       7 0x4836e0 |   MATCH  (1.000000) | 0x4836e0        7 sym.RlistIsNullList
                           sym.RlistIsInListOfRegex      73 0x4836f0 |   MATCH  (1.000000) | 0x4836f0       73 sym.RlistIsInListOfRegex
                            sym.RlistContainsString      73 0x483740 |   MATCH  (1.000000) | 0x483740       73 sym.RlistContainsString
                                sym.RlistAppendRval      91 0x483790 |   MATCH  (1.000000) | 0x483790       91 sym.RlistAppendRval
                               sym.RlistInsertAfter      59 0x4837f0 |   MATCH  (1.000000) | 0x4837f0       59 sym.RlistInsertAfter
                                  sym.RvalNewSecret      21 0x483830 |   MATCH  (1.000000) | 0x483830       21 sym.RvalNewSecret
                              sym.RlistCopyRewriter     104 0x483850 |   MATCH  (1.000000) | 0x483850      104 sym.RlistCopyRewriter
                                sym.RvalNewRewriter     858 0x4838c0 | UNMATCH  (0.982885) | 0x4838c0      858 sym.RvalNewRewriter
                                        sym.RvalNew      25 0x483c20 |   MATCH  (1.000000) | 0x483c20       25 sym.RvalNew
                                       sym.RvalCopy      35 0x483c40 |   MATCH  (1.000000) | 0x483c40       35 sym.RvalCopy
                               sym.RvalCopyRewriter      35 0x483c70 |   MATCH  (1.000000) | 0x483c70       35 sym.RvalCopyRewriter
                                      sym.RlistCopy       7 0x483ca0 |   MATCH  (1.000000) | 0x483ca0        7 sym.RlistCopy
                              sym.RlistAppendScalar      63 0x483cb0 |   MATCH  (1.000000) | 0x483cb0       63 sym.RlistAppendScalar
                         sym.RlistAppendScalarIdemp      48 0x483cf0 |   MATCH  (1.000000) | 0x483cf0       48 sym.RlistAppendScalarIdemp
                  sym.RlistAppendContainerPrimitive     193 0x483d20 | UNMATCH  (0.988764) | 0x483d20      193 sym.RlistAppendContainerPrimitive
                              sym.RlistAppendString       5 0x483df0 |   MATCH  (1.000000) | 0x483df0        5 sym.RlistAppendString
                                   sym.RlistPrepend     221 0x483e00 |   MATCH  (1.000000) | 0x483e00      221 sym.RlistPrepend
                        sym.RlistPrependScalarIdemp      57 0x483ee0 |   MATCH  (1.000000) | 0x483ee0       57 sym.RlistPrependScalarIdemp
                                       sym.RlistLen      32 0x483f20 |   MATCH  (1.000000) | 0x483f20       32 sym.RlistLen
                                    sym.RvalDestroy      88 0x483f40 | UNMATCH  (0.974684) | 0x483f40       88 sym.RvalDestroy
                                   sym.RlistDestroy      79 0x483fa0 | UNMATCH  (0.974684) | 0x483fa0       79 sym.RlistDestroy
                           sym.RlistDestroy_untyped       2 0x483ff0 |   MATCH  (1.000000) | 0x483ff0        2 sym.RlistDestroy_untyped
                               sym.RlistParseString     684 0x484000 |   MATCH  (1.000000) | 0x484000      684 sym.RlistParseString
                              sym.RlistDestroyEntry     104 0x4842b0 | UNMATCH  (0.938776) | 0x4842b0      104 sym.RlistDestroyEntry
                           sym.RlistFromSplitString     138 0x484320 |   MATCH  (1.000000) | 0x484320      138 sym.RlistFromSplitString
                                sym.RlistParseShown     208 0x4843b0 | UNMATCH  (0.990385) | 0x4843b0      208 sym.RlistParseShown
                      sym.RlistFromStringSplitLines     189 0x484480 | UNMATCH  (0.988764) | 0x484480      189 sym.RlistFromStringSplitLines
                            sym.RlistFromSplitRegex     474 0x484540 | UNMATCH  (0.991209) | 0x484540      474 sym.RlistFromSplitRegex
                  sym.RlistFromRegexSplitNoOverflow     356 0x484720 |   MATCH  (1.000000) | 0x484720      356 sym.RlistFromRegexSplitNoOverflow
                                      sym.RlistLast      35 0x484890 |   MATCH  (1.000000) | 0x484890       35 sym.RlistLast
                                    sym.RlistFilter     192 0x4848c0 |   MATCH  (1.000000) | 0x4848c0      192 sym.RlistFilter
                                   sym.RlistReverse      45 0x484980 |   MATCH  (1.000000) | 0x484980       45 sym.RlistReverse
                                    sym.ScalarWrite     134 0x4849b0 |   MATCH  (1.000000) | 0x4849b0      134 sym.ScalarWrite
                                 sym.RvalWriteParts     103 0x484a40 |   MATCH  (1.000000) | 0x484a40      103 sym.RvalWriteParts
                                     sym.RlistWrite     109 0x484ab0 |   MATCH  (1.000000) | 0x484ab0      109 sym.RlistWrite
                                      sym.RvalWrite      36 0x484b20 |   MATCH  (1.000000) | 0x484b20       36 sym.RvalWrite
                                sym.RvalWriteQuoted      39 0x484b50 |   MATCH  (1.000000) | 0x484b50       39 sym.RvalWriteQuoted
                                   sym.RvalWriteRaw      36 0x484b80 |   MATCH  (1.000000) | 0x484b80       36 sym.RvalWriteRaw
                                   sym.RvalToString      62 0x484bb0 |   MATCH  (1.000000) | 0x484bb0       62 sym.RvalToString
                                  sym.RlistToString      42 0x484bf0 |   MATCH  (1.000000) | 0x484bf0       42 sym.RlistToString
                                       sym.RvalHash     159 0x484c20 |   MATCH  (1.000000) | 0x484c20      159 sym.RvalHash
                              sym.RlistHash_untyped      64 0x484cc0 |   MATCH  (1.000000) | 0x484cc0       64 sym.RlistHash_untyped
                                      sym.RlistHash       2 0x484d00 |   MATCH  (1.000000) | 0x484d00        2 sym.RlistHash
                                     sym.RvalToJson      88 0x484d10 |   MATCH  (1.000000) | 0x484d10       88 sym.RvalToJson
                            sym.RlistAppendAllTypes     503 0x484d70 |   MATCH  (1.000000) | 0x484d70      503 sym.RlistAppendAllTypes
                                    sym.RlistAppend       8 0x484f70 |   MATCH  (1.000000) | 0x484f70        8 sym.RlistAppend
                                   sym.RlistFlatten     512 0x484f80 | UNMATCH  (0.996055) | 0x484f80      512 sym.RlistFlatten
                                     sym.RlistEqual     215 0x485180 | UNMATCH  (0.989474) | 0x485180      215 sym.RlistEqual
                             sym.RlistEqual_untyped       5 0x485260 |   MATCH  (1.000000) | 0x485260        5 sym.RlistEqual_untyped
                             sym.RlistFromContainer     141 0x485270 |   MATCH  (1.000000) | 0x485270      141 sym.RlistFromContainer
                                      sym.rpl_ctime      15 0x485300 |   MATCH  (1.000000) | 0x485300       15 sym.rpl_ctime
                           sym.SpecialScopeToString     192 0x485310 |   MATCH  (1.000000) | 0x485310      192 sym.SpecialScopeToString
                         sym.SpecialScopeFromString     301 0x4853d0 |   MATCH  (1.000000) | 0x4853d0      301 sym.SpecialScopeFromString
                                   sym.ScopeAugment    1088 0x485500 | UNMATCH  (0.998148) | 0x485500     1088 sym.ScopeAugment
                               sym.ScopeMapBodyArgs     704 0x485940 |   MATCH  (1.000000) | 0x485940      704 sym.ScopeMapBodyArgs
                                  sym.JoinScopeName      75 0x485c00 |   MATCH  (1.000000) | 0x485c00       75 sym.JoinScopeName
                             sym.QuickSortRecursive     242 0x485c50 |   MATCH  (1.000000) | 0x485c50      242 sym.QuickSortRecursive
                             sym.FilterNullCallback       7 0x485d50 |   MATCH  (1.000000) | 0x485d50        7 sym.FilterNullCallback
                             sym.ExpandIfNeccessary      61 0x485d60 |   MATCH  (1.000000) | 0x485d60       61 sym.ExpandIfNeccessary
                                         sym.SeqNew      81 0x485da0 |   MATCH  (1.000000) | 0x485da0       81 sym.SeqNew
                             sym.SeqGetRange.part.2     128 0x485e00 |   MATCH  (1.000000) | 0x485e00      128 sym.SeqGetRange.part.2
                                 sym.SeqSoftDestroy      40 0x485e80 | UNMATCH  (0.900000) | 0x485e80       40 sym.SeqSoftDestroy
                                     sym.SeqDestroy      93 0x485eb0 |   MATCH  (1.000000) | 0x485eb0       93 sym.SeqDestroy
                                  sym.StrCmpWrapper       5 0x485f10 |   MATCH  (0.600000) | 0x485f10        5 sym.StrCmpWrapper
                                         sym.SeqSet      54 0x485f20 |   MATCH  (1.000000) | 0x485f20       54 sym.SeqSet
                                     sym.SeqSoftSet       8 0x485f60 |   MATCH  (1.000000) | 0x485f60        8 sym.SeqSoftSet
                                      sym.SeqAppend      43 0x485f70 |   MATCH  (1.000000) | 0x485f70       43 sym.SeqAppend
